source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
punjab_30.5393_76.2885,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par aayatakar aur niyamit khet (cropland) aur unki medh dikhai de rahi hain, koi industrial ya anya gathividhi nahi hai.",
punjab_30.5411_76.2964,cropland,AGRI_BURN,0.95,"The red box is centered on regular agricultural fields with visible field boundaries, crop patterns, and vegetation, consistent with cropland.",
punjab_30.5477_76.2358,cropland,AGRI_BURN,0.9,"The red box encloses agricultural fields with clear field boundaries and crop vegetation, with no industrial features like brick kilns, sheds, or chimneys present inside.",
punjab_30.5604_76.2385,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar bade rectangular sheds, factory buildings aur paved yard saaf dikh rahe hain, jo ki ek industrial facility ya factory ko darshate hain.",
punjab_30.5643_76.3299,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular boundaries and crop patterns, surrounded by similar farmland.",
punjab_30.5672_76.2400,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields with visible straight field boundaries and varying crop growth stages, showing no industrial or other non-agricultural features inside the box.",
punjab_30.5678_76.2451,industrial,INDUSTRIAL,0.95,The red square clearly highlights a small industrial brick kiln featuring elongated drying sheds and a chimney structure.,
punjab_30.5771_76.3654,cropland,AGRI_BURN,0.95,"The red box is centered on standard agricultural fields with distinct rectangular parcel boundaries and crop patterns, showing no industrial brick kilns, sheds, or mining activities inside the box.",
punjab_30.5778_75.8947,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular patterns, field boundaries, and varying crop cover stages.",
punjab_30.5782_76.2340,industrial,INDUSTRIAL,0.95,"The bounding box highlights a brick kiln (eent ka bhatta) featuring the characteristic layout including sheds and raw brick stacking areas, distinct from the surrounding agricultural cropland.",
punjab_30.5812_76.2445,cropland,AGRI_BURN,0.95,"The red bounding box contains agricultural fields with characteristic rectangular plots, irrigation lines, and crop patterns, showing no industrial structures like brick kilns or factories inside it.",
punjab_30.5878_76.2431,cropland,AGRI_BURN,0.95,"The red bounding box clearly frames agricultural plots (cropland) characterized by rectangular field shapes and green/brown vegetation patterns, with no industrial features like brick kilns, factories, or chimneys inside the marked region.",
punjab_30.5886_75.8590,cropland,AGRI_BURN,0.85,"The area inside the red square shows typical agricultural field patterns with regular rectangular plots and boundaries, characteristic of cropland rather than industrial structures or brick kilns.",
punjab_30.5905_76.2114,cropland,AGRI_BURN,0.95,"The area inside the red square shows standard agricultural field patterns with defined rectangular plots and crop cover, characteristic of cropland.",
punjab_30.5907_76.0993,cropland,AGRI_BURN,0.85,"The area inside the red bounding box predominantly shows agricultural field patterns, divided plots, and cultivation without industrial features like a brick kiln or factory.",
punjab_30.5917_76.2302,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural fields and standard rural land parcels divided by regular field boundaries, without visible industrial structures such as chimneys, brick kilns, or large manufacturing sheds.",
punjab_30.5919_75.8688,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur unke beech mein rural boundary lines hain, koi industrial ya bhatta ki structure nahi dikh rahi hai.",
punjab_30.5938_75.2125,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural field patterns with regular grid boundaries and crops, characteristic of rural farmland.",
punjab_30.5941_76.2205,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural crop fields divided by field boundaries, consistent with surrounding farmland.",
punjab_30.5946_76.3541,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear field boundaries and crop patterns, showing no industrial structures like brick kilns or factories.",
punjab_30.5947_76.2311,urban,UNSURE,0.85,The red box is centered on a rural settlement area containing houses and small buildings within a mixed agricultural landscape.,
punjab_30.5948_75.8521,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural fields with clear rectangular plots and crop patterns, despite some nearby trees and infrastructure.",
punjab_30.5954_76.3452,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet aur kheti ke fields hain, koi industrial ya bhatta feature maujood nahi hai.",
punjab_30.5958_76.2369,cropland,AGRI_BURN,0.85,"The red square primarily encloses green agricultural fields typical of rural cropland, with distinct field boundaries visible and no industrial structures or brick kilns clearly identifiable within the marked boundaries.",
punjab_30.5984_76.3257,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural field with typical rectangular crop plot boundaries, plough lines, and varying vegetation/soil shades, consistent with surrounding cropland.",
punjab_30.6002_75.8667,cropland,AGRI_BURN,0.85,"The red box encompasses agricultural fields with clear field boundaries and crop patterns, showing no industrial or structural features like brick kilns within its exact boundaries.",
punjab_30.6021_76.3421,cropland,AGRI_BURN,0.95,"Inside the red square, there are regular agricultural fields with visible crop rows and field boundaries, characteristic of cropland.",
punjab_30.6022_76.3593,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural fields with clear field boundaries and crop patterns, showing no industrial or structural features within its direct area.",
punjab_30.6024_76.3945,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated agricultural fields (cropland) aur kuch chote rural structures dikh rahe hain, lekin koi industrial bhatta ya factory maujood nahi hai.",
punjab_30.6025_75.8594,cropland,AGRI_BURN,0.95,"The red bounding box clearly frames agricultural fields (cropland) characterized by rectangular field plots, irrigation boundaries, and varying crop cover stages.",
punjab_30.6032_75.8598,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aniyamit aakar ke khet (cropland) aur unki medh dikhai de rahi hai, koi industrial ya bhatta structure nahi hai.",
punjab_30.6033_76.3918,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural land plots (cropland) divided by field boundaries, alongside a portion of a roadway and a few small rural structures.",
punjab_30.6039_76.3639,cropland,AGRI_BURN,0.95,"The red square primarily encloses cultivated agricultural fields divided by distinct farm boundaries and pathways, without any industrial structures like brick kilns, factories, or paved yards inside it.",
punjab_30.6040_76.3284,cropland,AGRI_BURN,0.95,"The red square outlines agricultural fields showing typical rectangular boundaries, plowed soil, and crop patterns, characteristic of cropland.",
punjab_30.6042_76.2002,cropland,AGRI_BURN,0.95,The red bounding box is centered on standard agricultural fields showing regular geometric field boundaries with typical crop color variations.,
punjab_30.6045_76.3217,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly aayatakar (rectangular) khet aur unke beech ki medh (field boundaries) dikh rahi hain, jisse ye cropland hai.",
punjab_30.6120_76.2013,cropland,AGRI_BURN,0.95,The red bounding box is located entirely within an agricultural field showing typical rectangular farm plots and green and brown crop patterns without any industrial or other non-agricultural features.,
punjab_30.6151_76.3284,cropland,AGRI_BURN,0.85,"The red bounding box contains agricultural fields, soil plots, and rural farmland characteristics rather than industrial or brick kiln structures.",
punjab_30.6153_76.2527,cropland,AGRI_BURN,0.95,"The area inside the red square exclusively contains cultivated agricultural fields with clear rectangular plots and field boundaries, characteristic of cropland.",
punjab_30.6157_75.7177,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet aur kheti ke patch dikh rahe hain, koi industrial ya brick kiln nahi hai.",
punjab_30.6163_76.2512,cropland,AGRI_BURN,0.9,"The area inside the red square primarily shows regular rectangular agricultural fields with visible crop patterns, boundaries, and soil plots, characteristic of cropland.",
punjab_30.6212_76.3437,cropland,AGRI_BURN,0.9,"The area inside the red square consists of agricultural fields with typical field boundaries, crop patterns, and rural vegetation, with no industrial features like brick kilns, factories, or paved yards present.",
punjab_30.6221_76.3164,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural fields with clear rectangular plots, field boundaries, and varying crop cultivation stages, with only a small shed-like structure on the right edge.",
punjab_30.6237_76.3070,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly agricultural fields aur unki medh dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.6242_76.2375,cropland,AGRI_BURN,0.95,"The red bounding box clearly frames typical agricultural crop fields, showing structured rectangular plots with crop vegetation and plowed earth, without any industrial structures like kilns, factories, or chimneys inside.",
punjab_30.6306_76.3269,cropland,AGRI_BURN,0.95,"The area inside the red bounding box displays regular agricultural field patterns, divided into rectangular plots with straight boundary lines, typical of cropland.",
punjab_30.6308_75.8182,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular boundaries and crop patterns, surrounded by similar farmland.",
punjab_30.6323_76.2739,industrial,INDUSTRIAL,0.95,"The red bounding box clearly frames an industrial facility with organized shed structures and buildings characteristic of a small manufacturing unit or plant, distinct from the surrounding agricultural fields.",
punjab_30.6325_76.3766,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular parcel boundaries and crop patterns, with no industrial features like kilns or chimneys present.",
punjab_30.6362_75.9508,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly aayatakar aur vargakar khet (agricultural fields) aur seedhi medh ki lakeerein dikh rahi hain, koi industrial ya bhatta structure maujood nahi hai.",
punjab_30.6364_76.2464,cropland,AGRI_BURN,0.95,"The area inside the red box consists of regular agricultural fields with visible boundary lines, typical of cropland landuse, and shows no industrial features like kilns or sheds.",
punjab_30.6379_76.3109,cropland,AGRI_BURN,0.85,"Inside the red square, the area consists of agricultural fields divided by clear boundary lines and vegetation patches, without any industrial structures like brick kilns, large sheds, or paved yards.",
punjab_30.6381_76.2721,industrial,INDUSTRIAL,0.85,"The red bounding box contains structures typical of a small industrial facility or brick kiln layout with sheds and cleared yards, distinct from the surrounding cropland.",
punjab_30.6385_76.3267,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar aur aas-paas mitti ke rang ke khet aur medh dikh rahe hain, jo cropland ki visheshta hai.",
punjab_30.6389_76.3518,cropland,AGRI_BURN,0.95,"The area inside the red box clearly displays agricultural fields with visible plots and boundaries, characteristic of cropland.",
punjab_30.6416_76.3245,cropland,AGRI_BURN,0.85,The red bounding box primarily contains agricultural plots and rural residential dwellings rather than industrial features or a brick kiln.,
punjab_30.6417_75.7520,cropland,AGRI_BURN,0.95,"The red square primarily encloses green agricultural fields characterized by regular geometric boundaries and crop patterns, consistent with surrounding cropland.",
punjab_30.6478_75.8447,cropland,AGRI_BURN,0.9,"The red square primarily encloses agricultural fields with clear field boundaries and crop patterns, characteristic of cropland.",
punjab_30.6498_76.1202,urban,UNSURE,0.95,"The red box encompasses a densely built-up rural settlement or village area with closely packed residential buildings, roofs, and local streets, distinct from the surrounding agricultural cropland.",
punjab_30.6545_76.2908,urban,UNSURE,0.95,"Laal chaukor ke andar ghane residential makaan aur aabadi dikh rahi hai, jo ki urban landuse ko darshati hai.",
punjab_30.6566_76.3089,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar industrial shed aur man-made structures maujood hain, jo ise industrial category ke antargat rakhte hain.",
punjab_30.6606_75.4051,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (fields) aur unki boundaries dikh rahi hain, koi industrial ya bhatta nahi hai.",
punjab_30.6647_75.7626,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet aur kheti ke patch dikh rahe hain, koi industrial ya bhatte ki structure mojood nahi hai.",
punjab_30.6670_76.2387,cropland,AGRI_BURN,0.85,"Inside the red square, the area consists of regular rectangular agricultural fields separated by straight field boundaries without any industrial structures, chimneys, or brick kilns.",
punjab_30.6671_75.8648,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly agricultural fields aur regular boundaries dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.6673_75.8668,cropland,AGRI_BURN,0.95,"The area inside the red square exclusively contains rectangular cultivated farm plots with clear field boundaries, typical of agricultural land, with no industrial structures or brick kilns present.",
punjab_30.6688_75.7497,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields characterized by rectangular plots, crop patterns, and distinct field boundaries without any industrial structures, brick kilns, or buildings inside.",
punjab_30.6700_76.2401,industrial,INDUSTRIAL,0.95,"The red bounding box clearly frames an industrial facility with manufacturing sheds, a paved courtyard, and associated structures surrounded by agricultural fields.",
punjab_30.6714_75.7500,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar poori tarah se khet (agricultural fields) bane hue hain, jinki niyamit medh (boundaries) aur fasal ke rang ki sateh dikh rahi hai. Yahan koi industrial ya bhatta structure nahi hai.",
punjab_30.6720_76.2190,cropland,AGRI_BURN,0.95,"The red box clearly encloses a standard agricultural field parcel with regular rectangular boundaries typical of crop cultivation, surrounded by similar green and brown farming fields.",
punjab_30.6724_75.4342,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet (fields) aur unki seedhi medh dikhai de rahi hai, koi industrial bhatta ya shed nahi hai.",
punjab_30.6737_76.2914,cropland,AGRI_BURN,0.9,"The red bounding box primarily contains agricultural plots and field patterns characteristic of cropland, lacking any industrial infrastructure or brick kilns within its exact boundaries.",
punjab_30.6792_75.7182,cropland,AGRI_BURN,0.95,"The red box is centered over agricultural fields divided into rectangular plots with straight boundary lines characteristic of cropland, with no industrial structures or brick kilns visible inside.",
punjab_30.6801_76.2982,cropland,AGRI_BURN,0.85,"The red box is centered on a patchwork of agricultural fields and green crops with clear field boundaries, typical of cropland landuse.",
punjab_30.6802_75.7300,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses cultivated agricultural fields divided by distinct straight boundary lines, characteristic of cropland.",
punjab_30.6807_76.2715,industrial,INDUSTRIAL,0.95,Laal chaukor ke andar ek industrial facility ya factory dikh rahi hai jismein bade sheds aur paved yard maujood hain.,
punjab_30.6817_75.7221,cropland,AGRI_BURN,0.95,"The area inside the red bounding box consists of rectangular agricultural fields with distinct boundaries, characteristic of cropland, with no industrial features like kilns or sheds visible within the box.",
punjab_30.6841_76.3019,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (agricultural fields) hain jinmein aayatakar medh aur fasal ki banawat dikh rahi hai. Yahan koi industrial bhatta, factory shed ya chimney nahi hai.",
punjab_30.6861_76.2783,cropland,AGRI_BURN,0.95,"The red bounding box encloses agricultural fields characterized by rectangular plot boundaries and typical crop cultivation patterns, with no industrial or other non-agricultural features visible inside.",
punjab_30.6934_76.2997,cropland,AGRI_BURN,0.85,"The red bounding box is centered on agricultural fields divided by distinct rectangular boundaries, with a mix of green and harvested crop patches characteristic of cropland.",
punjab_30.6962_75.8389,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows agricultural fields with regular rectangular patterns and boundary lines, indicative of cropland.",
punjab_30.6984_75.8298,cropland,AGRI_BURN,0.9,"The red bounding box clearly frames agricultural fields with visible straight field boundaries and cultivated patterns, showing no industrial or urban features inside.",
punjab_30.7022_75.8268,industrial,INDUSTRIAL,0.85,"Inside the red box there is a paved open storage area alongside a transport route/railway and small structures, part of the adjacent logistics or industrial facility.",
punjab_30.7043_75.8359,cropland,AGRI_BURN,0.85,"The red box primarily encloses agricultural fields with visible crop patterns and field boundaries, and does not contain any industrial structures like brick kilns or factories.",
punjab_30.7080_75.8310,cropland,AGRI_BURN,0.9,"The area inside the red bounding box displays typical agricultural field patterns with defined rectangular parcels and soil textures, surrounded by other farmlands, with no industrial features visible inside the box.",
punjab_30.7092_76.2081,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar bade rectangular green sheds aur industrial storage structure saaf dikh rahe hain, jo ki ek manufacturing ya warehousing facility ko darshate hain.",
punjab_30.7092_76.2091,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar lambe hare roof wale industrial sheds, kuch structures aur kuch open paved ya packed area clearly visible hai, jo ki industrial landuse ko darshata hai.",
punjab_30.7097_75.8415,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar sirf khet aur ek chhota rasta dikh raha hai, koi industrial structure ya bhatta nahi hai.",
punjab_30.7120_75.8354,cropland,AGRI_BURN,0.9,"The area inside the red bounding box displays agricultural patterns with distinct crop fields and field boundaries, characteristic of cropland.",
punjab_30.7164_76.2238,cropland,AGRI_BURN,0.95,"The red box clearly frames agricultural plots with distinct rectangular crop fields, field boundaries (medh), and varied crop growth patterns, without any industrial structures, brick kilns, or urban buildings inside the boxed area.",
punjab_30.7219_76.0162,cropland,AGRI_BURN,0.95,The red bounding box outlines typical agricultural fields with straight boundaries and cultivated green crops.,
punjab_30.7252_76.0826,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear field boundaries and crop cover, characteristic of cropland.",
punjab_30.7256_76.0847,cropland,AGRI_BURN,0.95,The area inside the red square consists of agricultural fields with typical rectangular parcel boundaries and crop patterns.,
punjab_30.7284_76.2161,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular agricultural fields (khet) aur unke beech ki boundaries dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.7322_75.8235,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural field plots with regular geometric boundaries and crop patterns, characteristic of cropland.",
punjab_30.7328_75.7330,cropland,AGRI_BURN,0.95,"The red bounding box encloses regular agricultural fields with visible straight farm boundaries and crop vegetation, characteristic of cropland.",
punjab_30.7379_75.8238,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf vyavasthit aayatakar khet (cropland) aur unki seedhi medh ki lakeerein dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.7390_75.8278,industrial,INDUSTRIAL,0.95,"The area inside the red square shows a facility with structured paved yards, vehicle or equipment parking, and storage layouts characteristic of an industrial site or depot, distinct from the surrounding agricultural fields.",
punjab_30.7410_76.2734,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par anaj ya fasal ke khet dikh rahe hain jo alag-alag aakar aur rang ke hain, aur koi industrial shed, chimney ya eent ka bhatta maujood nahi hai.",
punjab_30.7431_75.8346,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar poori tarah se khet (agricultural fields) aur unki seedhi medh ki lakeerein dikh rahi hain, koi industrial ya bhatte ki structure maujood nahi hai.",
punjab_30.7440_75.8232,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with straight boundaries, cultivation patterns, and crop rows, characteristic of cropland.",
punjab_30.7458_76.2361,cropland,AGRI_BURN,0.99,"Laal chaukor ke andar sirf aur sirf khet (cropland) hain, jinki aayatakar seernayein aur alag-alag fasalon ke rang dikh rahe hain. Koi industrial unit ya bhatta nahi hai.",
punjab_30.7498_76.0792,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek brick kiln (eent ka bhatta) saaf dikh raha hai, jisme characteristic oval/rectangular shape, chimney, aur aas-paas ki kacchi zameen aur eent ke dher maujud hain.",
punjab_30.7558_75.9754,cropland,AGRI_BURN,0.9,"The red bounding box contains agricultural fields separated by field boundaries, consistent with surrounding rural cropland.",
punjab_30.7599_75.7139,cropland,AGRI_BURN,0.95,The area inside the red box consists of agricultural field plots with grid-like farm boundaries and no industrial structures or brick kilns present.,
punjab_30.7634_75.7235,cropland,AGRI_BURN,0.95,"The red square outlines agricultural fields characterized by rectangular plot boundaries and typical crop patterns, without any industrial structures, brick kilns, or urban features inside.",
punjab_30.7635_75.7233,cropland,AGRI_BURN,0.95,"The area inside the red bounding box displays regular agricultural field patterns with defined rectangular boundaries (medh) and cultivated crops, characteristic of cropland.",
punjab_30.7637_75.7119,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet (agricultural fields) aur unki boundaries dikh rahi hain, koi industrial ya anya structure nahi hai.",
punjab_30.7661_76.0749,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses an agricultural field divided into regular geometric plots with crop cover and field boundaries, characteristic of cropland.",
punjab_30.7762_76.0055,cropland,AGRI_BURN,0.95,"The red bounding box encloses typical agricultural land divided into regular field parcels (cropland) with a small rural dwelling path, and there is no industrial facility, kiln, or mining activity inside the box.",
punjab_30.7777_76.1867,cropland,AGRI_BURN,0.95,"The area inside the red square exclusively contains agricultural fields with characteristic straight boundaries and crop patterns, showing no industrial or other non-agricultural features.",
punjab_30.7830_76.0465,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains cultivated agricultural fields with distinct grid-like boundaries characteristic of cropland, and lacks any significant industrial or urban structures within its direct bounds.",
punjab_30.7832_76.1174,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural fields, straight boundaries, and crop patterns, with no industrial features, brick kilns, or factories present inside.",
punjab_30.7871_76.0465,cropland,AGRI_BURN,0.85,"The red square primarily encloses green agricultural fields alongside a paved road segment and a few sparse rural structures, with no industrial features like kilns or factories visible strictly inside the boundary.",
punjab_30.7879_75.9175,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar bade industrial sheds, buildings aur ek paved yard saaf dikh rahe hain, jo ki aamdani ya manufacturing activity ko darshate hain.",
punjab_30.7901_76.0511,cropland,AGRI_BURN,0.95,"Inside the red bounding box, the land consists of green agricultural fields with straight field boundaries (medh) characteristic of cropland, and there are no industrial structures or brick kilns present inside the box.",
punjab_30.7906_76.1176,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar poori tarah se khet (agricultural fields) aur hari fasal dikh rahi hai. Yahan koi industrial structure, bhatta, chimney ya paved yard nahi hai.",
punjab_30.7957_75.9516,cropland,AGRI_BURN,0.7,"The red bounding box contains agricultural fields, soil plots, and small rural structures without any distinct industrial features like brick kilns, chimneys, or large factory sheds.",
punjab_30.7970_75.9585,industrial,INDUSTRIAL,0.95,The red box encompasses large industrial-style sheds and paved yard areas typical of a factory or warehouse structure.,
punjab_30.8040_76.0991,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated agricultural fields (khet) aur ek chhota sa rural farm/residential structure dikh raha hai, koi industrial bhatta ya shed nahi hai.",
punjab_30.8054_76.1125,cropland,AGRI_BURN,0.85,"The red box is centered primarily over agricultural fields with visible field boundaries and crops, alongside a small section of a village settlement, but the dominant land cover inside the box is cropland.",
punjab_30.8061_76.1094,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural field plots with distinct boundaries and vegetation typical of cropland, with no industrial features, brick kilns, or buildings inside the marked area.",
punjab_30.8070_76.1297,cropland,AGRI_BURN,0.95,"The red square primarily encloses cultivated agricultural fields with distinct rectangular boundaries and varying vegetation/soil shades, showing no presence of industrial structures, brick kilns, or urban features inside the marked area.",
punjab_30.8071_75.2530,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses rectangular agricultural fields with distinct farm boundaries and varying crop growth stages, consistent with cropland.",
punjab_30.8073_76.0405,urban,UNSURE,0.9,"The red bounding box clearly contains dense residential housing structures alongside some green patches, characteristic of an urban settlement area rather than industrial facilities.",
punjab_30.8076_76.0302,cropland,AGRI_BURN,0.99,"The red bounding box is located entirely within a green agricultural field, showing typical square-shaped crop plots with straight boundaries and no industrial structures or brick kilns visible inside.",
punjab_30.8094_75.6520,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar poori tarah se khet (agricultural fields) dikh rahe hain, jo ki anubhav aur aakar se cropland ki category mein aate hain.",
punjab_30.8094_75.9577,cropland,AGRI_BURN,0.85,"The area inside the red square primarily consists of cultivated agricultural fields with distinct rectangular plots and field boundaries, characteristic of cropland.",
punjab_30.8114_76.2542,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses cultivated agricultural fields with distinct rectangular plots and green/brown vegetation patterns characteristic of cropland, despite the presence of some farm structures.",
punjab_30.8123_76.1853,cropland,AGRI_BURN,0.95,"The red square strictly encloses agricultural fields with clear rectangular plots, field boundaries, and varying stages of crop growth (green and brown patches), with no industrial structures or brick kilns present inside.",
punjab_30.8125_75.6620,cropland,AGRI_BURN,0.95,"The area inside the red square consists of clearly defined agricultural fields with straight boundaries, matching the characteristics of cropland.",
punjab_30.8137_76.0406,cropland,AGRI_BURN,0.95,"The area inside the red square shows typical agricultural field patterns with straight grid boundaries and vegetation consistent with surrounding cropland, showing no industrial or structural features.",
punjab_30.8139_75.6537,cropland,AGRI_BURN,0.95,"The red bounding box encloses agricultural fields characterized by rectangular plot divisions and green crop cover, consistent with cropland.",
punjab_30.8140_76.0746,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular shapes and field boundaries, characteristic of cropland.",
punjab_30.8144_76.2095,cropland,AGRI_BURN,0.95,"The red bounding box encloses agricultural fields characterized by rectangular plot boundaries and typical crop cultivation patterns, showing no industrial or structural features within its borders.",
punjab_30.8150_75.9671,cropland,AGRI_BURN,0.85,"The bounding box primarily contains agricultural plots and field boundaries with some village houses, typical of rural cropland patterns.",
punjab_30.8155_76.0805,cropland,AGRI_BURN,0.85,"Inside the red square, there are agricultural fields and scattered green vegetation with field boundaries, with no industrial structures or brick kilns visible.",
punjab_30.8164_76.1784,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf agricultural fields yaani khet dikh rahe hain, jo ki grid-like patterns aur crop growth ki vajah se cropland category mein aate hain.",
punjab_30.8165_76.0796,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses regular agricultural fields with visible field boundaries and green crops, with no industrial features, brick kilns, or buildings inside.",
punjab_30.8170_76.1187,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur unke beech se guzarti hui ek raasta/medh hai, koi industrial structure ya bhatta nahi dikh raha hai.",
punjab_30.8178_76.0416,cropland,AGRI_BURN,0.85,"The area inside the red box consists mainly of green agricultural fields with field boundaries and vegetation, consistent with cropland.",
punjab_30.8183_76.1733,cropland,AGRI_BURN,0.95,"The red bounding box primarily contains agricultural fields (cropland) with standard rectangular parcel shapes, crop boundaries, and vegetation patches, without any industrial structures like kilns, sheds, or chimneys inside the marked area.",
punjab_30.8187_75.6630,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar cultivated agricultural fields (khet) aur kuch chhote rural structures ya farmhouses dikh rahe hain. Yahan koi industrial structure, bhatta, chimney ya mine nahi hai.",
punjab_30.8201_76.0046,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek industrial factory shed aur associated structures saaf dikh rahe hain, jo ki industrial landuse ko darshate hain.",
punjab_30.8210_76.3324,cropland,AGRI_BURN,0.95,"The area inside the red square consists of clearly defined agricultural field patterns with straight borders and crop residues characteristic of cropland, with no industrial structures like brick kilns or sheds visible.",
punjab_30.8220_76.0688,cropland,AGRI_BURN,0.95,"The red bounding box entirely encloses agricultural fields with regular rectangular patterns and field boundaries, characteristic of cropland.",
punjab_30.8227_76.0937,cropland,AGRI_BURN,0.9,"The red bounding box primarily covers agricultural fields (cropland) along with a section of a road and a small water body, distinct from industrial brick kilns.",
punjab_30.8230_75.9386,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields yaani khet dikh rahe hain jinme seedhi medh ki lakeerein hain aur aaspas ki tarah wahi fasal ke tukde hain, koi industrial ya brick kiln ki structure nahi hai.",
punjab_30.8233_75.9911,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated agricultural fields (cropland) aur kuch chote rural structures/houses dikh rahe hain, lekin koi industrial shed, bhatta, chimney ya paved yard nahi hai.",
punjab_30.8233_76.1522,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields with visible straight field boundaries and crop patterns, showing no industrial structures like kilns, sheds, or chimneys.",
punjab_30.8253_76.1434,cropland,AGRI_BURN,0.95,"The red box is centered on regular agricultural fields with visible straight plot boundaries, distinct crop patterns, and vegetation, surrounded by similar rural farmland.",
punjab_30.8276_75.9574,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar spashṭ roop se khet (cropland) ke rectangular/square plots aur medh dikhai de rahe hain, koi industrial ya bhatta structure maujood nahi hai.",
punjab_30.8281_75.9693,cropland,AGRI_BURN,0.9,"The red bounding box encloses agricultural fields with regular crop boundaries and vegetation, lacking any industrial structures or brick kilns.",
punjab_30.8289_76.1012,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet aur medh ki lakeerein dikh rahi hain, koi industrial ya bhatta nahi hai.",
